tourney_date,tourney_name,surface,best_of,round,winner_name,loser_name,comp_win_prob,sim_win_prob,blend_win_prob,elo_win_prob
2023-10-23,Vienna,Hard,3,QF,Stefanos Tsitsipas,Borna Gojo,0.6778,0.5866,0.62308,0.7106
2023-10-23,Vienna,Hard,3,SF,Jannik Sinner,Andrey Rublev,0.5592,0.5482,0.5526,0.5899
2023-10-23,Basel,Hard,3,R16,Dominic Stricker,Casper Ruud,0.3483,0.4778,0.426,0.3268
2023-10-23,Vienna,Hard,3,SF,Daniil Medvedev,Stefanos Tsitsipas,0.6823,0.4428,0.5386,0.7752
2023-10-23,Basel,Hard,3,F,Felix Auger Aliassime,Hubert Hurkacz,0.3723,0.4066,0.39288,0.2861
2023-10-23,Vienna,Hard,3,QF,Andrey Rublev,Alexander Zverev,0.4874,0.51,0.5009600000000001,0.4686
2023-10-23,Basel,Hard,3,R32,Holger Rune,Miomir Kecmanovic,0.6622,0.5794,0.61252,0.7234
2023-10-23,Basel,Hard,3,R32,Casper Ruud,Alexander Bublik,0.5897,0.5528,0.56756,0.5705
2023-10-23,Basel,Hard,3,R16,Hubert Hurkacz,Jan Lennard Struff,0.6529,0.6702,0.66328,0.6804
2023-10-23,Basel,Hard,3,R32,Hubert Hurkacz,Dusan Lajovic,0.7441,0.7364,0.73948,0.7656
2023-10-23,Basel,Hard,3,R16,Ugo Humbert,Nicolas Jarry,0.5019,0.4428,0.4664400000000001,0.4622
2023-10-23,Vienna,Hard,3,R16,Andrey Rublev,Matteo Arnaldi,0.7415,0.5702,0.6387200000000001,0.7998
2023-10-23,Vienna,Hard,3,R32,Frances Tiafoe,Daniel Evans,0.589,0.5482,0.56452,0.6102
2023-10-23,Vienna,Hard,3,R32,Matteo Arnaldi,Albert Ramos,0.6595,0.5702,0.60592,0.704
2023-10-23,Vienna,Hard,3,R32,Cameron Norrie,Filip Misolic,0.6137,0.565,0.58448,0.5771
2023-10-23,Vienna,Hard,3,R32,Jiri Lehecka,J J Wolf,0.5332,0.5246,0.5280400000000001,0.5538
2023-10-23,Vienna,Hard,3,R32,Tommy Paul,Alexandre Muller,0.7245,0.629,0.6672,0.7741
2023-10-23,Vienna,Hard,3,R32,Tomas Machac,Aleksandar Vukic,0.4821,0.4428,0.45852000000000004,0.5316
2023-10-23,Vienna,Hard,3,R32,Stefanos Tsitsipas,Dominic Thiem,0.6567,0.629,0.64008,0.6965
2023-10-23,Vienna,Hard,3,R32,Karen Khachanov,Roman Safiullin,0.6296,0.518,0.56264,0.6488
2023-10-23,Vienna,Hard,3,R32,Grigor Dimitrov,Lorenzo Musetti,0.6277,0.51,0.55708,0.71
2023-10-23,Vienna,Hard,3,R32,Alexander Zverev,Sebastian Ofner,0.7487,0.6128,0.66716,0.8344
2023-10-23,Vienna,Hard,3,R32,Borna Gojo,Aslan Karatsev,0.467,0.5482,0.51572,0.4079
2023-10-23,Basel,Hard,3,R16,Tomas Martin Etcheverry,Andy Murray,0.4329,0.4778,0.45984,0.413
2023-10-23,Basel,Hard,3,SF,Hubert Hurkacz,Ugo Humbert,0.6087,0.629,0.6208800000000001,0.5808
2023-10-23,Vienna,Hard,3,R32,Andrey Rublev,Alexei Popyrin,0.7383,0.5528,0.627,0.8191
2023-10-23,Basel,Hard,3,QF,Felix Auger Aliassime,Alexander Shevchenko,0.7058,0.6702,0.6844399999999999,0.7184
2023-10-23,Vienna,Hard,3,R16,Jannik Sinner,Lorenzo Sonego,0.7833,0.565,0.65232,0.8555
2023-10-23,Basel,Hard,3,QF,Holger Rune,Tomas Martin Etcheverry,0.6712,0.6128,0.6361600000000001,0.7067
2023-10-23,Vienna,Hard,3,R32,Daniil Medvedev,Arthur Fils,0.7948,0.5528,0.6496,0.8825
2023-10-23,Vienna,Hard,3,F,Jannik Sinner,Daniil Medvedev,0.4096,0.493,0.45964000000000005,0.4292
2023-10-23,Vienna,Hard,3,R32,Jannik Sinner,Ben Shelton,0.6962,0.51,0.58448,0.8044
2023-10-23,Vienna,Hard,3,R32,Lorenzo Sonego,Francisco Cerundolo,0.4375,0.565,0.514,0.4194
2023-10-23,Basel,Hard,3,SF,Felix Auger Aliassime,Holger Rune,0.439,0.493,0.47140000000000004,0.3726
2023-10-23,Basel,Hard,3,R16,Tallon Griekspoor,Alex De Minaur,0.3815,0.5866,0.50456,0.3148
2023-10-23,Basel,Hard,3,R16,Felix Auger Aliassime,Botic Van De Zandschulp,0.6293,0.6128,0.6194,0.6244
2023-10-23,Basel,Hard,3,R16,Alexander Shevchenko,Taylor Fritz,0.2098,0.3058,0.26739999999999997,0.1571
2023-10-23,Basel,Hard,3,R16,Holger Rune,Sebastian Baez,0.635,0.6702,0.65612,0.6025
2023-10-23,Basel,Hard,3,QF,Hubert Hurkacz,Tallon Griekspoor,0.652,0.5528,0.59248,0.6865
2023-10-23,Basel,Hard,3,QF,Ugo Humbert,Dominic Stricker,0.6081,0.4408,0.50772,0.6364
2023-10-23,Vienna,Hard,3,R32,Gael Monfils,Daniel Altmaier,0.6762,0.6128,0.6381600000000001,0.8228
2023-10-30,Paris Masters,Hard,3,R16,Karen Khachanov,Roman Safiullin,0.6549,0.51,0.56796,0.6777
2023-10-30,Paris Masters,Hard,3,R16,Stefanos Tsitsipas,Alexander Zverev,0.4808,0.5866,0.54428,0.3732
2023-10-30,Paris Masters,Hard,3,R16,Grigor Dimitrov,Alexander Bublik,0.6397,0.5246,0.57064,0.7583
2023-10-30,Paris Masters,Hard,3,R16,Hubert Hurkacz,Francisco Cerundolo,0.6972,0.6934,0.69492,0.7066
2023-10-30,Paris Masters,Hard,3,R16,Alex De Minaur,Jannik Sinner,0.2864,0.4066,0.35852,0.2328
2023-10-30,Paris Masters,Hard,3,R16,Holger Rune,Daniel Altmaier,0.752,0.643,0.6866,0.8262
2023-10-30,Paris Masters,Hard,3,R16,Novak Djokovic,Tallon Griekspoor,0.8285,0.6128,0.69908,0.9426
2023-10-30,Paris Masters,Hard,3,QF,Stefanos Tsitsipas,Karen Khachanov,0.5696,0.5866,0.5798,0.4979
2023-10-30,Paris Masters,Hard,3,R32,Novak Djokovic,Tomas Martin Etcheverry,0.8528,0.712,0.76832,0.9613
2023-10-30,Paris Masters,Hard,3,QF,Grigor Dimitrov,Hubert Hurkacz,0.4824,0.4132,0.44088000000000005,0.5369
2023-10-30,Paris Masters,Hard,3,R16,Andrey Rublev,Botic Van De Zandschulp,0.7539,0.6128,0.6692400000000001,0.8403
2023-10-30,Paris Masters,Hard,3,R32,Tallon Griekspoor,Alejandro Davidovich Fokina,0.4962,0.6434,0.5845199999999999,0.4566
2023-10-30,Paris Masters,Hard,3,R32,Francisco Cerundolo,Casper Ruud,0.3925,0.3724,0.38044,0.404
2023-10-30,Paris Masters,Hard,3,R32,Holger Rune,Dominic Thiem,0.6645,0.5528,0.59748,0.7075
2023-10-30,Paris Masters,Hard,3,R32,Jannik Sinner,Mackenzie Mcdonald,0.7715,0.5866,0.66056,0.8495
2023-10-30,Paris Masters,Hard,3,R32,Alex De Minaur,Dusan Lajovic,0.7219,0.5794,0.6364000000000001,0.7738
2023-10-30,Paris Masters,Hard,3,R32,Botic Van De Zandschulp,Tommy Paul,0.3464,0.4428,0.40424000000000004,0.3267
2023-10-30,Paris Masters,Hard,3,R32,Andrey Rublev,Yoshihito Nishioka,0.7542,0.6102,0.6678,0.8237
2023-10-30,Paris Masters,Hard,3,R32,Hubert Hurkacz,Roberto Bautista Agut,0.7143,0.6102,0.65184,0.7918
2023-10-30,Paris Masters,Hard,3,R32,Alexander Bublik,Nicolas Jarry,0.4221,0.4408,0.43332,0.3721
2023-10-30,Paris Masters,Hard,3,R32,Grigor Dimitrov,Daniil Medvedev,0.3249,0.4626,0.40752,0.3481
2023-10-30,Paris Masters,Hard,3,R32,Stefanos Tsitsipas,Felix Auger Aliassime,0.5922,0.565,0.57588,0.6441
2023-10-30,Paris Masters,Hard,3,QF,Novak Djokovic,Holger Rune,0.7715,0.629,0.6859999999999999,0.8993
2023-10-30,Paris Masters,Hard,3,R64,Dominic Thiem,Stan Wawrinka,0.4269,0.4842,0.46128,0.4473
2023-10-30,Paris Masters,Hard,3,R32,Alexander Zverev,Ugo Humbert,0.6029,0.518,0.55196,0.6474
2023-10-30,Paris Masters,Hard,3,R32,Daniel Altmaier,Taylor Fritz,0.2193,0.2934,0.26376,0.1685
2023-10-30,Paris Masters,Hard,3,R32,Karen Khachanov,Laslo Djere,0.6372,0.5482,0.5838,0.6543
2023-10-30,Paris Masters,Hard,3,R64,Alexander Bublik,Frances Tiafoe,0.4136,0.4408,0.42992,0.4323
2023-10-30,Paris Masters,Hard,3,R64,Roberto Bautista Agut,Jiri Lehecka,0.4051,0.4842,0.45256,0.3692
2023-10-30,Paris Masters,Hard,3,F,Novak Djokovic,Grigor Dimitrov,0.7792,0.629,0.68908,0.8218
2023-10-30,Paris Masters,Hard,3,SF,Grigor Dimitrov,Stefanos Tsitsipas,0.4678,0.4066,0.43108,0.5908
2023-10-30,Paris Masters,Hard,3,SF,Novak Djokovic,Andrey Rublev,0.7316,0.6102,0.65876,0.8242
2023-10-30,Paris Masters,Hard,3,QF,Andrey Rublev,Alex De Minaur,0.5908,0.5702,0.5784400000000001,0.6282
2023-10-30,Paris Masters,Hard,3,R64,Tallon Griekspoor,Christopher Eubanks,0.5957,0.5702,0.5804,0.6529
2023-10-30,Paris Masters,Hard,3,R64,Alejandro Davidovich Fokina,Ben Shelton,0.4136,0.3692,0.38695999999999997,0.4438
2023-10-30,Paris Masters,Hard,3,R32,Roman Safiullin,Carlos Alcaraz,0.196,0.4408,0.34288,0.0978
2023-10-30,Paris Masters,Hard,3,R64,Daniel Altmaier,Arthur Fils,0.3626,0.3872,0.37736,0.3195
2023-10-30,Paris Masters,Hard,3,R64,Mackenzie Mcdonald,J J Wolf,0.5338,0.51,0.51952,0.5563
2023-10-30,Paris Masters,Hard,3,R64,Dusan Lajovic,Benjamin Bonzi,0.4999,0.3872,0.43228,0.544
2023-10-30,Paris Masters,Hard,3,R64,Alex De Minaur,Andy Murray,0.6741,0.51,0.57564,0.7133
2023-10-30,Paris Masters,Hard,3,R64,Tommy Paul,Richard Gasquet,0.68,0.5246,0.58676,0.758
2023-10-30,Paris Masters,Hard,3,R64,Taylor Fritz,Sebastian Baez,0.6707,0.7166,0.69824,0.6021
2023-10-30,Paris Masters,Hard,3,R64,Yoshihito Nishioka,Jordan Thompson,0.5051,0.4132,0.44996,0.5081
2023-10-30,Paris Masters,Hard,3,R64,Botic Van De Zandschulp,Adrian Mannarino,0.3957,0.4428,0.42396,0.336
2023-10-30,Paris Masters,Hard,3,R64,Roman Safiullin,Alexandre Muller,0.648,0.643,0.645,0.7467
2023-10-30,Paris Masters,Hard,3,R64,Laslo Djere,Luca Van Assche,0.6451,0.5866,0.61,0.7311
2023-10-30,Paris Masters,Hard,3,R64,Karen Khachanov,Max Purcell,0.7271,0.5794,0.6384799999999999,0.8551
2023-10-30,Paris Masters,Hard,3,R64,Ugo Humbert,Marcos Giron,0.615,0.51,0.552,0.6592
2023-10-30,Paris Masters,Hard,3,R64,Alexander Zverev,Marton Fucsovics,0.7186,0.565,0.62644,0.7687
2023-10-30,Paris Masters,Hard,3,R64,Grigor Dimitrov,Lorenzo Musetti,0.6777,0.5246,0.5858399999999999,0.7849
2023-10-30,Paris Masters,Hard,3,R64,Nicolas Jarry,Alexei Popyrin,0.5789,0.5246,0.5463199999999999,0.6438
2023-10-30,Paris Masters,Hard,3,R64,Hubert Hurkacz,Sebastian Korda,0.6008,0.5702,0.5824400000000001,0.5973
2023-10-30,Paris Masters,Hard,3,R64,Francisco Cerundolo,Gael Monfils,0.4362,0.4186,0.42564,0.376
2023-10-30,Paris Masters,Hard,3,R64,Tomas Martin Etcheverry,Miomir Kecmanovic,0.4984,0.4778,0.48604,0.5307
2023-10-30,Paris Masters,Hard,3,R64,Felix Auger Aliassime,Jan Lennard Struff,0.5921,0.5866,0.5888,0.5828
2023-11-06,Metz,Hard,3,R32,Fabio Fognini,Thiago Seyboth Wild,0.4769,0.4428,0.45644000000000007,0.5459
2023-11-06,Metz,Hard,3,R32,Dominic Thiem,Matteo Martineau,0.5874,0.5482,0.56388,0.6876
2023-11-06,Metz,Hard,3,R32,Lorenzo Sonego,Marcos Giron,0.5345,0.518,0.5246,0.5666
2023-11-06,Metz,Hard,3,R32,Abedallah Shelbayh,Hugo Gaston,0.4127,0.5702,0.5072000000000001,0.3983
2023-11-06,Metz,Hard,3,R16,Pierre Hugues Herbert,Gijs Brouwer,0.4884,0.4778,0.48204,0.4586
2023-11-06,Metz,Hard,3,R16,Ugo Humbert,Dominic Thiem,0.6279,0.51,0.55716,0.6525
2023-11-06,Metz,Hard,3,R16,Karen Khachanov,Constant Lestienne,0.804,0.6702,0.72372,0.9066
2023-11-06,Metz,Hard,3,R32,Harold Mayot,Yosuke Watanuki,0.3849,0.4842,0.44448,0.3773
2023-11-06,Metz,Hard,3,R16,Alexander Shevchenko,Mate Valkusz,0.6476,0.493,0.55484,0.6178
2023-11-06,Metz,Hard,3,R16,Harold Mayot,Gregoire Barrere,0.43,0.4428,0.43768000000000007,0.4154
2023-11-06,Metz,Hard,3,R16,Luca Van Assche,Stan Wawrinka,0.3648,0.3724,0.36936,0.3029
2023-11-06,Metz,Hard,3,R32,Mate Valkusz,Daniel Altmaier,0.3748,0.4842,0.44044000000000005,0.3539
2023-11-06,Sofia,Hard,3,R32,Albert Ramos,Roberto Carballes Baena,0.4455,0.5246,0.49296,0.3967
2023-11-06,Metz,Hard,3,R32,Constant Lestienne,Calvin Hemery,0.514,0.5246,0.5203599999999999,0.4768
2023-11-06,Metz,Hard,3,R32,Stan Wawrinka,Bernabe Zapata Miralles,0.6348,0.6928,0.6696,0.6459
2023-11-06,Metz,Hard,3,R32,Luca Van Assche,Botic Van De Zandschulp,0.3639,0.4408,0.41003999999999996,0.3151
2023-11-06,Metz,Hard,3,R32,Pierre Hugues Herbert,Arthur Cazaux,0.5349,0.5794,0.5616000000000001,0.625
2023-11-06,Sofia,Hard,3,R32,Sebastian Ofner,Vitaliy Sachko,0.6647,0.565,0.60488,0.6689
2023-11-06,Metz,Hard,3,QF,Ugo Humbert,Harold Mayot,0.7355,0.5794,0.64184,0.8062
2023-11-06,Sofia,Hard,3,R32,Pavel Kotov,Alexandar Lazarov,0.6322,0.6102,0.619,0.6435
2023-11-06,Metz,Hard,3,SF,Alexander Shevchenko,Pierre Hugues Herbert,0.5257,0.4186,0.46143999999999996,0.4703
2023-11-06,Metz,Hard,3,F,Ugo Humbert,Alexander Shevchenko,0.6899,0.6128,0.64364,0.765
2023-11-06,Metz,Hard,3,SF,Ugo Humbert,Fabio Fognini,0.7512,0.6702,0.7026,0.8003
2023-11-06,Metz,Hard,3,R16,Lorenzo Sonego,Abedallah Shelbayh,0.7,0.629,0.6574,0.7599
2023-11-06,Metz,Hard,3,R32,Alexander Shevchenko,Mathias Bourgue,0.5985,0.518,0.5502,0.6099
2023-11-06,Metz,Hard,3,R16,Fabio Fognini,Alexander Bublik,0.3038,0.3452,0.32864000000000004,0.2799
2023-11-06,Metz,Hard,3,R32,Gregoire Barrere,Yannick Hanfmann,0.4356,0.565,0.5132399999999999,0.4031
2023-11-06,Sofia,Hard,3,F,Adrian Mannarino,Jack Draper,0.5152,0.4428,0.47176000000000007,0.4907
2023-11-06,Sofia,Hard,3,R32,Christopher Oconnell,Hamad Medjedovic,0.5408,0.493,0.51212,0.5167
2023-11-06,Sofia,Hard,3,QF,Jan Lennard Struff,Fabian Marozsan,0.5603,0.4626,0.50168,0.5709
2023-11-06,Sofia,Hard,3,QF,Pavel Kotov,Marton Fucsovics,0.4324,0.4408,0.43744,0.4106
2023-11-06,Sofia,Hard,3,QF,Adrian Mannarino,Sebastian Ofner,0.6351,0.5702,0.59616,0.6929
2023-11-06,Sofia,Hard,3,R16,Jack Draper,Lorenzo Musetti,0.5193,0.5528,0.5394,0.5455
2023-11-06,Sofia,Hard,3,R16,Cem Ilkel,Max Purcell,0.3257,0.4186,0.38144,0.3303
2023-11-06,Sofia,Hard,3,R16,Jan Lennard Struff,Billy Harris,0.6149,0.518,0.55676,0.7111
2023-11-06,Sofia,Hard,3,R16,Fabian Marozsan,Roberto Bautista Agut,0.4577,0.4626,0.46064,0.4492
2023-11-06,Sofia,Hard,3,R16,Marton Fucsovics,Jurij Rodionov,0.6056,0.51,0.5482400000000001,0.6714
2023-11-06,Sofia,Hard,3,R16,Pavel Kotov,Sebastian Baez,0.4401,0.5482,0.50496,0.4252
2023-11-06,Sofia,Hard,3,QF,Jack Draper,Cem Ilkel,0.7705,0.6928,0.7238800000000001,0.8742
2023-11-06,Sofia,Hard,3,R16,Sebastian Ofner,Christopher Oconnell,0.5288,0.4428,0.47720000000000007,0.5283
2023-11-06,Metz,Hard,3,QF,Alexander Shevchenko,Karen Khachanov,0.274,0.3872,0.34192,0.1982
2023-11-06,Sofia,Hard,3,R32,Jack Draper,Maximilian Marterer,0.6632,0.5702,0.6074,0.7397
2023-11-06,Sofia,Hard,3,SF,Jack Draper,Jan Lennard Struff,0.5501,0.629,0.59744,0.6104
2023-11-06,Sofia,Hard,3,SF,Adrian Mannarino,Pavel Kotov,0.6416,0.5702,0.59876,0.6669
2023-11-06,Metz,Hard,3,QF,Fabio Fognini,Lorenzo Sonego,0.3391,0.3294,0.33328,0.3194
2023-11-06,Sofia,Hard,3,R32,Jurij Rodionov,Nicolas Moreno De Alboran,0.5265,0.5482,0.53952,0.5203
2023-11-06,Sofia,Hard,3,R32,Marton Fucsovics,Terence Atmane,0.6298,0.518,0.5627200000000001,0.6945
2023-11-06,Sofia,Hard,3,R16,Adrian Mannarino,Albert Ramos,0.7193,0.565,0.6267199999999999,0.8187
2023-11-06,Sofia,Hard,3,R32,Fabian Marozsan,Zsombor Piros,0.5577,0.5794,0.57072,0.5656
2023-11-06,Sofia,Hard,3,R32,Billy Harris,Marc Andrea Huesler,0.4628,0.4066,0.42908,0.553
2023-11-06,Sofia,Hard,3,R32,Max Purcell,Rinky Hijikata,0.452,0.6128,0.5484800000000001,0.3437
2023-11-06,Sofia,Hard,3,R32,Cem Ilkel,Dimitar Kuzmanov,0.4154,0.4408,0.43064,0.3466
2023-11-06,Sofia,Hard,3,R32,Roberto Bautista Agut,Miomir Kecmanovic,0.5257,0.5246,0.52504,0.5322
2023-11-06,Metz,Hard,3,QF,Pierre Hugues Herbert,Luca Van Assche,0.4801,0.5794,0.53968,0.5255
2023-11-13,Tour Finals,Hard,3,RR,Novak Djokovic,Holger Rune,0.7788,0.629,0.68892,0.9082
2023-11-13,Tour Finals,Hard,3,RR,Daniil Medvedev,Andrey Rublev,0.5924,0.51,0.54296,0.5829
2023-11-13,Tour Finals,Hard,3,RR,Holger Rune,Stefanos Tsitsipas,0.4353,0.4186,0.42528,0.4405
2023-11-13,Tour Finals,Hard,3,SF,Jannik Sinner,Daniil Medvedev,0.4516,0.518,0.49144000000000004,0.4728
2023-11-13,Tour Finals,Hard,3,SF,Novak Djokovic,Carlos Alcaraz,0.655,0.6128,0.62968,0.7244
2023-11-13,Tour Finals,Hard,3,RR,Jannik Sinner,Novak Djokovic,0.3029,0.4132,0.36908,0.2298
2023-11-13,Tour Finals,Hard,3,RR,Novak Djokovic,Hubert Hurkacz,0.7454,0.5528,0.62984,0.8636
2023-11-13,Tour Finals,Hard,3,RR,Jannik Sinner,Holger Rune,0.6769,0.5482,0.59968,0.7695
2023-11-13,Tour Finals,Hard,3,F,Novak Djokovic,Jannik Sinner,0.6574,0.565,0.60196,0.7126
2023-11-13,Tour Finals,Hard,3,RR,Carlos Alcaraz,Daniil Medvedev,0.4982,0.4842,0.4898,0.5564
2023-11-13,Tour Finals,Hard,3,RR,Carlos Alcaraz,Andrey Rublev,0.5951,0.51,0.54404,0.6681
2023-11-13,Tour Finals,Hard,3,RR,Alexander Zverev,Carlos Alcaraz,0.3747,0.4626,0.42743999999999993,0.2891
2023-11-13,Tour Finals,Hard,3,RR,Daniil Medvedev,Alexander Zverev,0.5926,0.51,0.54304,0.5787
2023-11-13,Tour Finals,Hard,3,RR,Alexander Zverev,Andrey Rublev,0.4905,0.493,0.492,0.494
2023-11-13,Tour Finals,Hard,3,RR,Jannik Sinner,Stefanos Tsitsipas,0.6288,0.4408,0.516,0.7617
2023-11-21,Davis Cup Finals QF: CAN vs FIN,Hard,3,RR,Otto Virtanen,Gabriel Diallo,0.5177,0.395,0.44408000000000003,0.5161
2023-11-21,Davis Cup Finals QF: CAN vs FIN,Hard,3,RR,Milos Raonic,Patrick Kaukovalta,0.6256,0.7412,0.69496,0.7857
2023-11-22,Davis Cup Finals QF: CZE vs AUS,Hard,3,RR,Tomas Machac,Jordan Thompson,0.4761,0.4626,0.46799999999999997,0.4754
2023-11-22,Davis Cup Finals QF: CZE vs AUS,Hard,3,RR,Alex De Minaur,Jiri Lehecka,0.646,0.4778,0.54508,0.6978
2023-11-23,Davis Cup Finals QF: SRB vs GBR,Hard,3,RR,Miomir Kecmanovic,Jack Draper,0.3544,0.395,0.37876,0.2441
2023-11-23,Davis Cup Finals QF: ITA vs NED,Hard,3,RR,Jannik Sinner,Tallon Griekspoor,0.7615,0.51,0.6106,0.8558
2023-11-23,Davis Cup Finals QF: ITA vs NED,Hard,3,RR,Botic Van De Zandschulp,Matteo Arnaldi,0.5049,0.4408,0.46644,0.4672
2023-11-23,Davis Cup Finals QF: SRB vs GBR,Hard,3,RR,Novak Djokovic,Cameron Norrie,0.8559,0.6702,0.74448,0.9624
2023-11-24,Davis Cup Finals SF: FIN vs AUS,Hard,3,RR,Alex De Minaur,Emil Ruusuvuori,0.6652,0.4626,0.54364,0.692
2023-11-24,Davis Cup Finals SF: FIN vs AUS,Hard,3,RR,Alexei Popyrin,Otto Virtanen,0.5987,0.5702,0.5816000000000001,0.6218
2023-11-25,Davis Cup Finals SF: ITA vs SRB,Hard,3,RR,Jannik Sinner,Novak Djokovic,0.3353,0.4132,0.38204,0.2788
2023-11-25,Davis Cup Finals SF: ITA vs SRB,Hard,3,RR,Miomir Kecmanovic,Lorenzo Musetti,0.4246,0.4842,0.46036,0.378
2023-11-26,Davis Cup Finals F: AUS vs ITA,Hard,3,RR,Jannik Sinner,Alex De Minaur,0.7143,0.6102,0.65184,0.774
2023-11-26,Davis Cup Finals F: AUS vs ITA,Hard,3,RR,Matteo Arnaldi,Alexei Popyrin,0.497,0.4626,0.47636,0.5092
2023-11-27,NextGen Finals,Hard,5,RR,Hamad Medjedovic,Abedallah Shelbayh,0.6523,0.6238,0.6352,0.581
2023-11-27,NextGen Finals,Hard,5,RR,Luca Nardi,Flavio Cobolli,0.4173,0.5484,0.49596,0.4126
2023-11-27,NextGen Finals,Hard,5,RR,Luca Van Assche,Abedallah Shelbayh,0.6488,0.5058,0.5630000000000001,0.5902
2023-11-27,NextGen Finals,Hard,5,RR,Abedallah Shelbayh,Alex Michelsen,0.3102,0.4004,0.36432,0.3368
2023-11-27,NextGen Finals,Hard,5,RR,Hamad Medjedovic,Luca Van Assche,0.5257,0.6454,0.5975199999999999,0.5102
2023-11-27,NextGen Finals,Hard,5,RR,Luca Van Assche,Alex Michelsen,0.4657,0.4546,0.45904,0.4676
2023-11-27,NextGen Finals,Hard,5,RR,Flavio Cobolli,Dominic Stricker,0.2777,0.3068,0.29516,0.3
2023-11-27,NextGen Finals,Hard,5,RR,Dominic Stricker,Luca Nardi,0.7412,0.6454,0.68372,0.7016
2023-11-27,NextGen Finals,Hard,5,RR,Arthur Fils,Flavio Cobolli,0.7388,0.6824,0.70496,0.6721
2023-11-27,NextGen Finals,Hard,5,RR,Arthur Fils,Dominic Stricker,0.548,0.4748,0.50408,0.5335
2023-11-27,NextGen Finals,Hard,5,SF,Hamad Medjedovic,Dominic Stricker,0.4138,0.4924,0.46096,0.4284
2023-11-27,NextGen Finals,Hard,5,SF,Arthur Fils,Luca Van Assche,0.7299,0.6366,0.6739200000000001,0.672
2023-11-27,NextGen Finals,Hard,5,F,Hamad Medjedovic,Arthur Fils,0.3277,0.5484,0.46012,0.366
2023-11-27,NextGen Finals,Hard,5,RR,Hamad Medjedovic,Alex Michelsen,0.6276,0.6454,0.63828,0.6015
2023-11-27,NextGen Finals,Hard,5,RR,Arthur Fils,Luca Nardi,0.8142,0.6454,0.71292,0.7556
2024-01-01,Brisbane,Hard,3,QF,Grigor Dimitrov,Rinky Hijikata,0.7785,0.7176,0.74196,0.887
2024-01-01,Brisbane,Hard,3,R16,Holger Rune,Alexander Shevchenko,0.7037,0.5866,0.63344,0.756
2024-01-01,Brisbane,Hard,3,QF,Jordan Thompson,Rafael Nadal,0.2266,0.4428,0.35632,0.136
2024-01-01,United Cup,Hard,3,RR,Alejandro Davidovich Fokina,Thiago Seyboth Wild,0.6836,0.518,0.5842400000000001,0.7919
2024-01-01,Brisbane,Hard,3,QF,Holger Rune,James Duckworth,0.771,0.5482,0.63732,0.8632
2024-01-01,Brisbane,Hard,3,SF,Grigor Dimitrov,Jordan Thompson,0.7359,0.5482,0.6232800000000001,0.8524
2024-01-01,United Cup,Hard,3,RR,Stefanos Tsitsipas,Steven Diez,0.8431,0.7496,0.7869999999999999,0.9062
2024-01-01,Brisbane,Hard,3,QF,Roman Safiullin,Matteo Arnaldi,0.5416,0.5528,0.5483199999999999,0.5726
2024-01-01,Brisbane,Hard,3,R16,Matteo Arnaldi,Lukas Klein,0.676,0.5528,0.60208,0.75
2024-01-01,Brisbane,Hard,3,R32,James Duckworth,J J Wolf,0.3902,0.493,0.45188,0.3235
2024-01-01,Brisbane,Hard,3,R16,Rafael Nadal,Jason Kubler,0.632,0.5866,0.60476,0.8873
2024-01-01,Brisbane,Hard,3,R16,Jordan Thompson,Ugo Humbert,0.3474,0.4778,0.42564,0.2734
2024-01-01,Brisbane,Hard,3,R16,Rinky Hijikata,Tomas Machac,0.4537,0.3692,0.40299999999999997,0.4295
2024-01-01,Brisbane,Hard,3,R16,Grigor Dimitrov,Daniel Altmaier,0.7943,0.6434,0.7037599999999999,0.9111
2024-01-01,Brisbane,Hard,3,R32,Holger Rune,Max Purcell,0.7468,0.5794,0.64636,0.8581
2024-01-01,Brisbane,Hard,3,R32,Alexander Shevchenko,Luca Van Assche,0.5735,0.518,0.5402,0.5924
2024-01-01,Brisbane,Hard,3,SF,Holger Rune,Roman Safiullin,0.6317,0.5246,0.5674399999999999,0.637
2024-01-01,Brisbane,Hard,3,R32,Yannick Hanfmann,Sebastian Korda,0.321,0.3452,0.33552000000000004,0.276
2024-01-01,Brisbane,Hard,3,R32,Roman Safiullin,Ben Shelton,0.4291,0.4428,0.43732000000000004,0.4832
2024-01-01,Brisbane,Hard,3,R16,Roman Safiullin,Alexei Popyrin,0.5821,0.518,0.54364,0.6496
2024-01-01,United Cup,Hard,3,QF,Hubert Hurkacz,Zhizhen Zhang,0.7283,0.629,0.66872,0.7575
2024-01-01,Brisbane,Hard,3,R16,James Duckworth,Yannick Hanfmann,0.4149,0.5794,0.5136000000000001,0.3424
2024-01-01,Brisbane,Hard,3,R32,Jason Kubler,Aslan Karatsev,0.387,0.4778,0.44148,0.3154
2024-01-01,Brisbane,Hard,3,R32,Grigor Dimitrov,Andy Murray,0.7061,0.5794,0.63008,0.8481
2024-01-01,Brisbane,Hard,3,R32,Rafael Nadal,Dominic Thiem,0.5794,0.5482,0.5606800000000001,0.8139
2024-01-01,Brisbane,Hard,3,R32,Jordan Thompson,Aleksandar Vukic,0.5654,0.51,0.53216,0.638
2024-01-01,Brisbane,Hard,3,R32,Ugo Humbert,Alex Michelsen,0.7316,0.5794,0.64028,0.8098
