sofascore_event_id,tourney_date,surface,winner_name,loser_name,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_bpSaved,l_bpFaced
15648761,2026-03-04,Hard,Mackenzie McDonald,Trevor Svajda,9,2,59,45,33,9,4.0,4.0,4,4,57,35,23,10,6.0,8.0
15648693,2026-03-04,Hard,Reilly Opelka,Ethan Quinn,17,6,67,46,39,13,3.0,4.0,5,3,84,52,37,14,4.0,4.0
15648695,2026-03-04,Hard,Camilo Ugo Carabelli,Martin Damm Jr,8,5,83,52,44,15,4.0,4.0,9,2,70,43,31,16,3.0,4.0
15648694,2026-03-04,Hard,Matteo Berrettini,Adrian Mannarino,14,3,100,69,51,16,6.0,8.0,6,2,113,73,51,18,4.0,7.0
15655155,2026-03-04,Hard,Dalibor Svrcina,James Duckworth,3,5,67,41,34,11,4.0,4.0,4,0,64,39,24,13,7.0,8.0
15655157,2026-03-04,Hard,Dino Prizmic,Tristan Schoolkate,7,4,93,52,43,26,1.0,2.0,16,1,96,64,55,18,2.0,3.0
15655159,2026-03-05,Hard,Sebastian Baez,Chun-Hsin Tseng,0,1,52,40,31,5,4.0,4.0,0,5,57,40,25,4,3.0,7.0
15655163,2026-03-05,Hard,Alexander Shevchenko,Sho Shimabukuro,8,0,91,48,35,24,4.0,5.0,6,10,91,47,33,23,4.0,6.0
15655158,2026-03-05,Hard,Alex Michelsen,Daniel Merida,6,1,55,41,32,9,0.0,1.0,4,3,56,41,23,9,1.0,3.0
15648701,2026-03-05,Hard,Roberto Bautista Agut,Fabian Marozsan,4,2,94,60,47,20,3.0,4.0,7,3,109,69,47,21,1.0,4.0
15648708,2026-03-05,Hard,Grigor Dimitrov,Terence Atmane,3,2,94,58,43,17,2.0,6.0,10,8,117,64,47,20,8.0,12.0
15648701,2026-03-05,Hard,Roberto Bautista Agut,Fabian Marozsan,4,2,94,60,47,20,3.0,4.0,7,3,109,69,47,21,1.0,4.0
15648699,2026-03-05,Hard,Jacob Fearnley,Damir Dzumhur,6,5,53,34,29,7,1.0,1.0,1,2,63,43,25,7,6.0,8.0
15655158,2026-03-05,Hard,Alex Michelsen,Daniel Merida,6,1,55,41,32,9,0.0,1.0,4,3,56,41,23,9,1.0,3.0
15648699,2026-03-05,Hard,Jacob Fearnley,Damir Dzumhur,6,5,53,34,29,7,1.0,1.0,1,2,63,43,25,7,6.0,8.0
15655160,2026-03-05,Hard,Benjamin Bonzi,Valentin Royer,1,0,48,38,29,5,2.0,3.0,4,1,60,40,25,9,1.0,4.0
15648702,2026-03-05,Hard,Aleksandar Kovacevic,Hubert Hurkacz,9,4,82,56,44,15,2.0,3.0,10,5,85,58,43,13,2.0,3.0
15655159,2026-03-05,Hard,Sebastian Baez,Chun-Hsin Tseng,0,1,52,40,31,5,4.0,4.0,0,5,57,40,25,4,3.0,7.0
15655160,2026-03-05,Hard,Benjamin Bonzi,Valentin Royer,1,0,48,38,29,5,2.0,3.0,4,1,60,40,25,9,1.0,4.0
15648703,2026-03-05,Hard,Kamil Majchrzak,Giovanni Mpetshi Perricard,6,1,75,52,39,11,0.0,3.0,11,7,91,64,48,7,4.0,5.0
15648696,2026-03-05,Hard,Jenson Brooksby,Alexei Popyrin,2,1,62,47,34,11,2.0,2.0,8,0,64,49,32,6,3.0,5.0
15648696,2026-03-05,Hard,Jenson Brooksby,Alexei Popyrin,2,1,62,47,34,11,2.0,2.0,8,0,64,49,32,6,3.0,5.0
15648691,2026-03-05,Hard,Zachary Svajda,Marin Cilic,5,1,78,47,40,15,4.0,5.0,17,1,67,43,38,8,2.0,3.0
15648687,2026-03-05,Hard,Denis Shapovalov,Stefanos Tsitsipas,3,2,67,46,36,11,1.0,3.0,0,3,84,50,33,16,3.0,6.0
15648689,2026-03-05,Hard,Joao Fonseca,Raphael Collignon,3,0,64,46,34,13,0.0,1.0,5,4,77,50,34,12,4.0,5.0
15655154,2026-03-05,Hard,Gael Monfils,Alexis Galarneau,6,1,62,44,32,9,2.0,4.0,1,6,60,35,19,11,4.0,8.0
15648689,2026-03-05,Hard,Joao Fonseca,Raphael Collignon,3,0,64,46,34,13,0.0,1.0,5,4,77,50,34,12,4.0,5.0
15648702,2026-03-05,Hard,Aleksandar Kovacevic,Hubert Hurkacz,9,4,82,56,44,15,2.0,3.0,10,5,85,58,43,13,2.0,3.0
15648708,2026-03-05,Hard,Grigor Dimitrov,Terence Atmane,3,2,94,58,43,17,2.0,6.0,10,8,117,64,47,20,8.0,12.0
15648691,2026-03-05,Hard,Zachary Svajda,Marin Cilic,5,1,78,47,40,15,4.0,5.0,17,1,67,43,38,8,2.0,3.0
15648687,2026-03-05,Hard,Denis Shapovalov,Stefanos Tsitsipas,3,2,67,46,36,11,1.0,3.0,0,3,84,50,33,16,3.0,6.0
15655163,2026-03-05,Hard,Alexander Shevchenko,Sho Shimabukuro,8,0,91,48,35,24,4.0,5.0,6,10,91,47,33,23,4.0,6.0
15648703,2026-03-05,Hard,Kamil Majchrzak,Giovanni Mpetshi Perricard,6,1,75,52,39,11,0.0,3.0,11,7,91,64,48,7,4.0,5.0
15655154,2026-03-05,Hard,Gael Monfils,Alexis Galarneau,6,1,62,44,32,9,2.0,4.0,1,6,60,35,19,11,4.0,8.0
15655162,2026-03-06,Hard,Rinky Hijikata,Francesco Maestrelli,5,2,76,44,32,20,3.0,4.0,7,2,71,52,40,7,4.0,5.0
15625016,2026-03-06,Hard,Flavio Cobolli,Miomir Kecmanovic,13,8,85,45,33,21,2.0,3.0,1,2,86,46,33,20,6.0,7.0
15624987,2026-03-06,Hard,Arthur Fils,Dino Prizmic,1,1,36,21,15,11,2.0,2.0,0,5,44,21,13,11,3.0,6.0
15625016,2026-03-06,Hard,Flavio Cobolli,Miomir Kecmanovic,13,8,85,45,33,21,2.0,3.0,1,2,86,46,33,20,6.0,7.0
15625013,2026-03-06,Hard,Frances Tiafoe,Jenson Brooksby,6,1,53,30,27,11,1.0,2.0,6,1,60,38,27,5,2.0,5.0
15624989,2026-03-06,Hard,Marton Fucsovics,Lorenzo Musetti,4,2,58,36,29,12,1.0,2.0,1,2,65,41,27,7,6.0,8.0
15624987,2026-03-06,Hard,Arthur Fils,Dino Prizmic,1,1,36,21,15,11,2.0,2.0,0,5,44,21,13,11,3.0,6.0
15624989,2026-03-06,Hard,Marton Fucsovics,Lorenzo Musetti,4,2,58,36,29,12,1.0,2.0,1,2,65,41,27,7,6.0,8.0
15625007,2026-03-06,Hard,Learner Tien,Adam Walton,9,4,83,47,36,23,1.0,2.0,11,0,92,67,47,13,4.0,4.0
15665411,2026-03-06,Hard,Vit Kopriva,Michael Zheng,3,8,83,47,32,16,4.0,7.0,1,2,99,66,37,12,3.0,8.0
15625009,2026-03-06,Hard,Brandon Nakashima,Camilo Ugo Carabelli,13,0,49,40,35,5,0.0,0.0,3,1,50,36,26,7,3.0,3.0
15625018,2026-03-06,Hard,Felix Auger-Aliassime,Gael Monfils,14,4,98,63,51,21,2.0,2.0,12,5,92,66,48,17,2.0,4.0
15625017,2026-03-06,Hard,Ben Shelton,Reilly Opelka,11,6,98,61,53,25,0.0,0.0,23,5,103,72,55,19,2.0,3.0
15625013,2026-03-06,Hard,Frances Tiafoe,Jenson Brooksby,6,1,53,30,27,11,1.0,2.0,6,1,60,38,27,5,2.0,5.0
15625018,2026-03-06,Hard,Felix Auger-Aliassime,Gael Monfils,14,4,98,63,51,21,2.0,2.0,12,5,92,66,48,17,2.0,4.0
15625015,2026-03-06,Hard,Alexander Zverev,Matteo Berrettini,4,1,46,35,31,9,0.0,0.0,5,2,52,38,29,7,2.0,3.0
15625015,2026-03-06,Hard,Alexander Zverev,Matteo Berrettini,4,1,46,35,31,9,0.0,0.0,5,2,52,38,29,7,2.0,3.0
15655162,2026-03-06,Hard,Rinky Hijikata,Francesco Maestrelli,5,2,76,44,32,20,3.0,4.0,7,2,71,52,40,7,4.0,5.0
15648704,2026-03-06,Hard,Sebastian Korda,Francisco Comesana,0,2,49,29,22,7,1.0,3.0,1,1,58,36,15,7,5.0,10.0
15665411,2026-03-06,Hard,Vit Kopriva,Michael Zheng,3,8,83,47,32,16,4.0,7.0,1,2,99,66,37,12,3.0,8.0
15648700,2026-03-06,Hard,Alejandro Tabilo,Rafael Jodar,4,0,43,30,26,7,0.0,0.0,3,3,43,26,14,6,1.0,4.0
15625017,2026-03-06,Hard,Ben Shelton,Reilly Opelka,11,6,98,61,53,25,0.0,0.0,23,5,103,72,55,19,2.0,3.0
15648707,2026-03-06,Hard,Juan Manuel Cerundolo,Botic Van de Zandschulp,12,1,128,89,62,18,4.0,7.0,4,9,102,65,47,18,3.0,5.0
15655161,2026-03-06,Hard,Mackenzie McDonald,Matteo Arnaldi,2,0,51,27,18,16,4.0,4.0,2,5,34,15,6,7,1.0,6.0
15648706,2026-03-06,Hard,Nuno Borges,Emilio Nava,3,2,79,49,43,18,4.0,4.0,12,3,94,62,44,17,5.0,5.0
15648706,2026-03-06,Hard,Nuno Borges,Emilio Nava,3,2,79,49,43,18,4.0,4.0,12,3,94,62,44,17,5.0,5.0
15648700,2026-03-06,Hard,Alejandro Tabilo,Rafael Jodar,4,0,43,30,26,7,0.0,0.0,3,3,43,26,14,6,1.0,4.0
15625009,2026-03-06,Hard,Brandon Nakashima,Camilo Ugo Carabelli,13,0,49,40,35,5,0.0,0.0,3,1,50,36,26,7,3.0,3.0
15625007,2026-03-06,Hard,Learner Tien,Adam Walton,9,4,83,47,36,23,1.0,2.0,11,0,92,67,47,13,4.0,4.0
15648704,2026-03-06,Hard,Sebastian Korda,Francisco Comesana,0,2,49,29,22,7,1.0,3.0,1,1,58,36,15,7,5.0,10.0
15655161,2026-03-06,Hard,Mackenzie McDonald,Matteo Arnaldi,2,0,51,27,18,16,4.0,4.0,2,5,34,15,6,7,1.0,6.0
15648707,2026-03-06,Hard,Juan Manuel Cerundolo,Botic Van de Zandschulp,12,1,128,89,62,18,4.0,7.0,4,9,102,65,47,18,3.0,5.0
15624988,2026-03-07,Hard,Gabriel Diallo,Andrey Rublev,12,6,120,82,64,13,2.0,5.0,6,3,106,64,44,24,3.0,7.0
15625000,2026-03-07,Hard,Novak Djokovic,Kamil Majchrzak,5,5,81,55,43,11,2.0,4.0,3,1,99,63,39,14,7.0,12.0
15625002,2026-03-07,Hard,Rinky Hijikata,Luciano Darderi,11,5,77,40,32,22,2.0,3.0,5,2,94,55,35,21,5.0,9.0
15624998,2026-03-07,Hard,Aleksandar Kovacevic,Corentin Moutet,2,0,69,43,31,13,3.0,3.0,4,5,53,36,25,4,2.0,4.0
15624982,2026-03-07,Hard,Valentin Vacherot,Nuno Borges,17,4,65,47,37,11,2.0,2.0,6,3,83,58,40,11,6.0,7.0
15625000,2026-03-07,Hard,Novak Djokovic,Kamil Majchrzak,5,5,81,55,43,11,2.0,4.0,3,1,99,63,39,14,7.0,12.0
15624999,2026-03-07,Hard,Casper Ruud,Alexander Shevchenko,5,0,62,40,27,19,2.0,2.0,9,2,56,36,23,11,3.0,4.0
15624994,2026-03-07,Hard,Francisco Cerundolo,Benjamin Bonzi,6,8,116,72,52,20,8.0,12.0,4,0,109,88,57,8,5.0,7.0
15625005,2026-03-07,Hard,Joao Fonseca,Karen Khachanov,11,3,93,66,53,13,3.0,6.0,12,3,97,59,44,22,1.0,3.0
15625002,2026-03-07,Hard,Rinky Hijikata,Luciano Darderi,11,5,77,40,32,22,2.0,3.0,5,2,94,55,35,21,5.0,9.0
15624988,2026-03-07,Hard,Gabriel Diallo,Andrey Rublev,12,6,120,82,64,13,2.0,5.0,6,3,106,64,44,24,3.0,7.0
15624996,2026-03-07,Hard,Alex de Minaur,Sebastian Korda,8,4,102,60,37,27,3.0,5.0,6,3,91,54,39,17,3.0,5.0
15624991,2026-03-07,Hard,Jack Draper,Roberto Bautista Agut,9,2,70,41,35,17,3.0,3.0,1,1,73,59,39,6,3.0,6.0
15625005,2026-03-07,Hard,Joao Fonseca,Karen Khachanov,11,3,93,66,53,13,3.0,6.0,12,3,97,59,44,22,1.0,3.0
15624991,2026-03-07,Hard,Jack Draper,Roberto Bautista Agut,9,2,70,41,35,17,3.0,3.0,1,1,73,59,39,6,3.0,6.0
15624994,2026-03-07,Hard,Francisco Cerundolo,Benjamin Bonzi,6,8,116,72,52,20,8.0,12.0,4,0,109,88,57,8,5.0,7.0
15625010,2026-03-07,Hard,Denis Shapovalov,Tomas Martin Etcheverry,14,9,99,65,47,14,2.0,5.0,4,0,102,65,42,20,5.0,7.0
15625014,2026-03-07,Hard,Alejandro Davidovich Fokina,Zachary Svajda,8,1,63,43,34,10,3.0,4.0,10,3,58,37,23,9,2.0,5.0
15625003,2026-03-07,Hard,Jannik Sinner,Dalibor Svrcina,2,2,38,26,21,9,1.0,1.0,1,4,56,38,17,9,5.0,9.0
15625012,2026-03-07,Hard,Jakub Mensik,Marcos Giron,12,3,88,54,41,15,7.0,7.0,2,2,69,44,32,13,1.0,2.0
15625006,2026-03-07,Hard,Tommy Paul,Zizou Bergs,1,1,39,22,17,13,2.0,2.0,3,4,57,28,15,11,3.0,7.0
15625010,2026-03-07,Hard,Denis Shapovalov,Tomas Martin Etcheverry,14,9,99,65,47,14,2.0,5.0,4,0,102,65,42,20,5.0,7.0
15625014,2026-03-07,Hard,Alejandro Davidovich Fokina,Zachary Svajda,8,1,63,43,34,10,3.0,4.0,10,3,58,37,23,9,2.0,5.0
15624996,2026-03-07,Hard,Alex de Minaur,Sebastian Korda,8,4,102,60,37,27,3.0,5.0,6,3,91,54,39,17,3.0,5.0
15625003,2026-03-07,Hard,Jannik Sinner,Dalibor Svrcina,2,2,38,26,21,9,1.0,1.0,1,4,56,38,17,9,5.0,9.0
15624982,2026-03-07,Hard,Valentin Vacherot,Nuno Borges,17,4,65,47,37,11,2.0,2.0,6,3,83,58,40,11,6.0,7.0
15625006,2026-03-07,Hard,Tommy Paul,Zizou Bergs,1,1,39,22,17,13,2.0,2.0,3,4,57,28,15,11,3.0,7.0
15625012,2026-03-07,Hard,Jakub Mensik,Marcos Giron,12,3,88,54,41,15,7.0,7.0,2,2,69,44,32,13,1.0,2.0
15624999,2026-03-07,Hard,Casper Ruud,Alexander Shevchenko,5,0,62,40,27,19,2.0,2.0,9,2,56,36,23,11,3.0,4.0
15624998,2026-03-07,Hard,Aleksandar Kovacevic,Corentin Moutet,2,0,69,43,31,13,3.0,3.0,4,5,53,36,25,4,2.0,4.0
15625025,2026-03-08,Hard,Jannik Sinner,Denis Shapovalov,6,2,43,33,28,4,0.0,1.0,2,7,56,34,21,5,4.0,8.0
15624969,2026-03-08,Hard,Learner Tien,Ben Shelton,15,10,106,72,59,17,3.0,4.0,8,3,100,63,45,23,5.0,6.0
15624969,2026-03-08,Hard,Learner Tien,Ben Shelton,15,10,106,72,59,17,3.0,4.0,8,3,100,63,45,23,5.0,6.0
15625025,2026-03-08,Hard,Jannik Sinner,Denis Shapovalov,6,2,43,33,28,4,0.0,1.0,2,7,56,34,21,5,4.0,8.0
15624995,2026-03-08,Hard,Alex Michelsen,Ugo Humbert,6,3,117,77,60,23,2.0,3.0,12,4,112,77,63,15,2.0,3.0
15624966,2026-03-08,Hard,Alexander Zverev,Brandon Nakashima,15,2,101,78,62,11,2.0,3.0,17,2,105,78,63,10,3.0,4.0
15624974,2026-03-08,Hard,Alejandro Davidovich Fokina,Jakub Mensik,3,0,74,52,36,14,3.0,4.0,8,5,79,49,36,8,3.0,8.0
15624990,2026-03-08,Hard,Daniil Medvedev,Alejandro Tabilo,6,1,51,43,31,5,0.0,0.0,3,0,57,38,28,4,4.0,6.0
15624959,2026-03-08,Hard,Arthur Fils,Marton Fucsovics,4,0,55,33,27,17,0.0,0.0,10,4,63,36,31,10,4.0,6.0
15624966,2026-03-08,Hard,Alexander Zverev,Brandon Nakashima,15,2,101,78,62,11,2.0,3.0,17,2,105,78,63,10,3.0,4.0
15624959,2026-03-08,Hard,Arthur Fils,Marton Fucsovics,4,0,55,33,27,17,0.0,0.0,10,4,63,36,31,10,4.0,6.0
15624974,2026-03-08,Hard,Alejandro Davidovich Fokina,Jakub Mensik,3,0,74,52,36,14,3.0,4.0,8,5,79,49,36,8,3.0,8.0
15624993,2026-03-08,Hard,Sebastian Baez,Jiri Lehecka,0,2,51,36,25,9,2.0,3.0,2,0,50,34,18,6,2.0,5.0
15625001,2026-03-08,Hard,Cameron Norrie,Mackenzie McDonald,9,2,57,36,29,11,3.0,3.0,2,2,61,40,24,6,3.0,7.0
15624992,2026-03-08,Hard,Taylor Fritz,Jacob Fearnley,20,1,95,68,54,15,3.0,4.0,5,6,99,65,44,15,4.0,8.0
15625001,2026-03-08,Hard,Cameron Norrie,Mackenzie McDonald,9,2,57,36,29,11,3.0,3.0,2,2,61,40,24,6,3.0,7.0
15624962,2026-03-08,Hard,Carlos Alcaraz,Grigor Dimitrov,6,2,49,35,27,10,1.0,1.0,1,5,48,29,22,5,1.0,4.0
15624995,2026-03-08,Hard,Alex Michelsen,Ugo Humbert,6,3,117,77,60,23,2.0,3.0,12,4,112,77,63,15,2.0,3.0
15624993,2026-03-08,Hard,Sebastian Baez,Jiri Lehecka,0,2,51,36,25,9,2.0,3.0,2,0,50,34,18,6,2.0,5.0
15624992,2026-03-08,Hard,Taylor Fritz,Jacob Fearnley,20,1,95,68,54,15,3.0,4.0,5,6,99,65,44,15,4.0,8.0
15624990,2026-03-08,Hard,Daniil Medvedev,Alejandro Tabilo,6,1,51,43,31,5,0.0,0.0,3,0,57,38,28,4,4.0,6.0
15624997,2026-03-08,Hard,Alexander Bublik,Vit Kopriva,10,1,79,51,39,19,2.0,3.0,8,8,113,72,44,21,8.0,8.0
15624962,2026-03-08,Hard,Carlos Alcaraz,Grigor Dimitrov,6,2,49,35,27,10,1.0,1.0,1,5,48,29,22,5,1.0,4.0
15624997,2026-03-08,Hard,Alexander Bublik,Vit Kopriva,10,1,79,51,39,19,2.0,3.0,8,8,113,72,44,21,8.0,8.0
15624975,2026-03-09,Hard,Alex Michelsen,Taylor Fritz,9,1,78,55,40,13,4.0,5.0,12,0,77,54,39,9,6.0,6.0
15624975,2026-03-09,Hard,Alex Michelsen,Taylor Fritz,9,1,78,55,40,13,4.0,5.0,12,0,77,54,39,9,6.0,6.0
15624983,2026-03-09,Hard,Jack Draper,Francisco Cerundolo,4,4,51,34,27,7,1.0,3.0,1,3,66,39,21,13,6.0,10.0
15625008,2026-03-09,Hard,Rinky Hijikata,Alexander Bublik,8,3,115,73,56,24,0.0,0.0,19,5,121,83,64,16,4.0,5.0
15625008,2026-03-09,Hard,Rinky Hijikata,Alexander Bublik,8,3,115,73,56,24,0.0,0.0,19,5,121,83,64,16,4.0,5.0
15624970,2026-03-09,Hard,Cameron Norrie,Alex de Minaur,2,0,70,41,31,15,5.0,6.0,5,4,57,35,23,10,1.0,3.0
15624971,2026-03-09,Hard,Novak Djokovic,Aleksandar Kovacevic,6,4,70,44,33,16,3.0,4.0,16,1,96,54,42,20,4.0,6.0
15625011,2026-03-09,Hard,Casper Ruud,Valentin Vacherot,5,2,82,61,44,13,3.0,4.0,12,6,82,53,41,14,3.0,5.0
15624971,2026-03-09,Hard,Novak Djokovic,Aleksandar Kovacevic,6,4,70,44,33,16,3.0,4.0,16,1,96,54,42,20,4.0,6.0
15624972,2026-03-09,Hard,Joao Fonseca,Tommy Paul,2,0,50,33,24,11,0.0,1.0,2,2,58,39,23,6,5.0,8.0
15624970,2026-03-09,Hard,Cameron Norrie,Alex de Minaur,2,0,70,41,31,15,5.0,6.0,5,4,57,35,23,10,1.0,3.0
15625011,2026-03-09,Hard,Casper Ruud,Valentin Vacherot,5,2,82,61,44,13,3.0,4.0,12,6,82,53,41,14,3.0,5.0
15624984,2026-03-09,Hard,Frances Tiafoe,Flavio Cobolli,7,1,56,33,27,12,5.0,5.0,1,0,43,25,13,7,3.0,6.0
15624965,2026-03-09,Hard,Felix Auger-Aliassime,Gabriel Diallo,9,5,96,63,51,18,2.0,3.0,11,0,90,71,47,10,3.0,5.0
15624972,2026-03-09,Hard,Joao Fonseca,Tommy Paul,2,0,50,33,24,11,0.0,1.0,2,2,58,39,23,6,5.0,8.0
15624965,2026-03-09,Hard,Felix Auger-Aliassime,Gabriel Diallo,9,5,96,63,51,18,2.0,3.0,11,0,90,71,47,10,3.0,5.0
15624984,2026-03-09,Hard,Frances Tiafoe,Flavio Cobolli,7,1,56,33,27,12,5.0,5.0,1,0,43,25,13,7,3.0,6.0
15624983,2026-03-09,Hard,Jack Draper,Francisco Cerundolo,4,4,51,34,27,7,1.0,3.0,1,3,66,39,21,13,6.0,10.0
15624985,2026-03-10,Hard,Arthur Fils,Felix Auger-Aliassime,5,1,70,43,34,17,2.0,2.0,6,2,72,53,37,10,2.0,4.0
15624973,2026-03-10,Hard,Learner Tien,Alejandro Davidovich Fokina,10,4,114,69,50,23,4.0,5.0,8,4,87,62,41,12,0.0,2.0
15624985,2026-03-10,Hard,Arthur Fils,Felix Auger-Aliassime,5,1,70,43,34,17,2.0,2.0,6,2,72,53,37,10,2.0,4.0
15624973,2026-03-10,Hard,Learner Tien,Alejandro Davidovich Fokina,10,4,114,69,50,23,4.0,5.0,8,4,87,62,41,12,0.0,2.0
15624976,2026-03-10,Hard,Alexander Zverev,Frances Tiafoe,14,1,63,44,34,9,2.0,2.0,6,3,60,38,24,13,1.0,2.0
15624967,2026-03-10,Hard,Daniil Medvedev,Sebastian Baez,3,1,52,39,30,7,2.0,2.0,0,0,62,48,26,5,8.0,9.0
15624976,2026-03-10,Hard,Alexander Zverev,Frances Tiafoe,14,1,63,44,34,9,2.0,2.0,6,3,60,38,24,13,1.0,2.0
15625004,2026-03-10,Hard,Carlos Alcaraz,Arthur Rinderknech,3,3,86,65,51,11,2.0,3.0,11,2,101,77,50,8,5.0,7.0
15624967,2026-03-10,Hard,Daniil Medvedev,Sebastian Baez,3,1,52,39,30,7,2.0,2.0,0,0,62,48,26,5,8.0,9.0
15625004,2026-03-10,Hard,Carlos Alcaraz,Arthur Rinderknech,3,3,86,65,51,11,2.0,3.0,11,2,101,77,50,8,5.0,7.0
15625024,2026-03-11,Hard,Carlos Alcaraz,Casper Ruud,7,1,48,33,29,10,0.0,0.0,8,0,79,53,34,9,4.0,7.0
15624958,2026-03-11,Hard,Cameron Norrie,Rinky Hijikata,3,2,53,32,23,15,1.0,1.0,8,2,49,29,22,8,3.0,4.0
15624986,2026-03-11,Hard,Daniil Medvedev,Alex Michelsen,9,2,68,53,38,6,4.0,5.0,1,1,59,39,21,9,5.0,8.0
15624958,2026-03-11,Hard,Cameron Norrie,Rinky Hijikata,3,2,53,32,23,15,1.0,1.0,8,2,49,29,22,8,3.0,4.0
15624986,2026-03-11,Hard,Daniil Medvedev,Alex Michelsen,9,2,68,53,38,6,4.0,5.0,1,1,59,39,21,9,5.0,8.0
15624978,2026-03-11,Hard,Jannik Sinner,Joao Fonseca,15,1,75,44,38,16,1.0,2.0,9,3,81,57,42,14,3.0,3.0
15624978,2026-03-11,Hard,Jannik Sinner,Joao Fonseca,15,1,75,44,38,16,1.0,2.0,9,3,81,57,42,14,3.0,3.0
15625024,2026-03-11,Hard,Carlos Alcaraz,Casper Ruud,7,1,48,33,29,10,0.0,0.0,8,0,79,53,34,9,4.0,7.0
15624977,2026-03-12,Hard,Jannik Sinner,Learner Tien,10,1,48,30,25,10,2.0,2.0,4,5,49,29,14,10,2.0,5.0
15624961,2026-03-12,Hard,Jack Draper,Novak Djokovic,13,5,104,67,49,16,4.0,4.0,4,2,94,62,40,21,3.0,5.0
15624961,2026-03-12,Hard,Jack Draper,Novak Djokovic,13,5,104,67,49,16,4.0,4.0,4,2,94,62,40,21,3.0,5.0
15624977,2026-03-12,Hard,Jannik Sinner,Learner Tien,10,1,48,30,25,10,2.0,2.0,4,5,49,29,14,10,2.0,5.0
15624979,2026-03-12,Hard,Alexander Zverev,Arthur Fils,7,1,51,36,27,9,2.0,2.0,7,4,69,38,21,16,5.0,8.0
15624979,2026-03-12,Hard,Alexander Zverev,Arthur Fils,7,1,51,36,27,9,2.0,2.0,7,4,69,38,21,16,5.0,8.0
15624980,2026-03-13,Hard,Daniil Medvedev,Jack Draper,10,1,54,39,33,8,1.0,1.0,3,1,54,27,17,14,2.0,5.0
15624964,2026-03-13,Hard,Carlos Alcaraz,Cameron Norrie,2,1,57,43,31,6,2.0,3.0,3,3,73,44,26,11,5.0,8.0
15624964,2026-03-13,Hard,Carlos Alcaraz,Cameron Norrie,2,1,57,43,31,6,2.0,3.0,3,3,73,44,26,11,5.0,8.0
15624980,2026-03-13,Hard,Daniil Medvedev,Jack Draper,10,1,54,39,33,8,1.0,1.0,3,1,54,27,17,14,2.0,5.0
15624981,2026-03-14,Hard,Jannik Sinner,Alexander Zverev,8,2,51,30,25,13,1.0,1.0,4,3,53,36,29,4,2.0,5.0
15624981,2026-03-14,Hard,Jannik Sinner,Alexander Zverev,8,2,51,30,25,13,1.0,1.0,4,3,53,36,29,4,2.0,5.0
15624960,2026-03-14,Hard,Daniil Medvedev,Carlos Alcaraz,4,0,75,44,28,23,4.0,4.0,2,2,62,41,29,11,0.0,2.0
15624960,2026-03-14,Hard,Daniil Medvedev,Carlos Alcaraz,4,0,75,44,28,23,4.0,4.0,2,2,62,41,29,11,0.0,2.0
15624963,2026-03-15,Hard,Jannik Sinner,Daniil Medvedev,10,2,71,46,42,15,0.0,0.0,7,2,87,49,38,23,1.0,1.0
15624963,2026-03-15,Hard,Jannik Sinner,Daniil Medvedev,10,2,71,46,42,15,0.0,0.0,7,2,87,49,38,23,1.0,1.0
15744146,2026-03-16,Hard,Coleman Wong,Jack Pinnington Jones,17,1,105,62,53,22,2.0,4.0,10,5,112,71,49,24,5.0,7.0
15744155,2026-03-16,Hard,Yunchaokete Bu,Tristan Schoolkate,11,2,52,41,38,6,0.0,0.0,11,5,61,41,32,9,2.0,3.0
15744138,2026-03-16,Hard,Ignacio Buse,Moez Echargui,10,2,85,50,41,15,0.0,2.0,3,1,97,57,36,24,3.0,6.0
15744153,2026-03-16,Hard,Jay Clarke,Shintaro Mochizuki,5,6,79,44,31,15,1.0,5.0,2,8,94,54,35,12,5.0,10.0
15744148,2026-03-16,Hard,Christopher O'Connell,Nicolas Mejia,8,4,70,39,32,15,1.0,3.0,2,0,75,56,33,10,7.0,8.0
15744159,2026-03-16,Hard,Yannick Hanfmann,Leandro Riedi,3,1,58,39,30,12,1.0,2.0,8,2,55,37,24,7,2.0,4.0
15744143,2026-03-16,Hard,Liam Draxl,Cristian Garin,9,2,89,58,42,15,3.0,5.0,6,3,92,58,33,20,2.0,6.0
15744160,2026-03-16,Hard,Thiago Agustin Tirante,Diego Dedura-Palomero,7,0,50,26,21,15,2.0,2.0,2,1,63,43,25,8,3.0,7.0
15744150,2026-03-16,Hard,Alexander Blockx,Chun-Hsin Tseng,12,0,65,43,36,13,3.0,3.0,1,4,62,42,31,9,0.0,2.0
15744149,2026-03-16,Hard,Sho Shimabukuro,Alex Bolt,8,1,100,66,47,21,4.0,5.0,12,6,89,57,38,15,4.0,7.0
15744141,2026-03-16,Hard,Benjamin Bonzi,Luis Guto Miguel,3,0,68,50,37,11,1.0,2.0,3,3,79,50,34,13,2.0,4.0
15744137,2026-03-16,Hard,Daniel Merida,Dalibor Svrcina,7,2,108,71,46,21,2.0,6.0,2,3,108,74,47,21,3.0,7.0
15744157,2026-03-16,Hard,Rafael Jodar,Manas Dhamne,7,3,70,47,37,12,3.0,4.0,0,1,61,38,23,14,1.0,4.0
